proton_density,proton_bulk_speed,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,alpha_density,alpha_bulk_speed,alpha_thermal,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos,source_file,cme_t0
11.935266561452364,393.9357106840778,-393.9357106840778,1.9786292682568327,-21.30829201611717,58.14218337771055,0.4356962732179071,382.1255243442565,66.44741919876465,1388975.2066706368,674572.8054088199,30054.445988472562,AL1_ASW91_L2_BLK_20250209_UNP_9999_999999_V02.cdf,2025-02-09 11:12:00
15.37426005008166,406.6295886623436,-406.6295886623436,-1.3903863921474018,-7.775542740111547,54.40174294229675,0.38593355763531495,405.86255943479085,39.20324347374892,1388457.8740514142,674710.3014847902,29781.154740712456,AL1_ASW91_L2_BLK_20250209_UNP_9999_999999_V02.cdf,2025-02-09 09:36:00
4.644539307124134,456.16766309562655,-456.16766309562655,24.930135401018646,-48.15458525314099,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1384111.1989504201,675703.6590485378,27448.29539164749,AL1_ASW91_L2_BLK_20250208_UNP_9999_999999_V02.cdf,2025-02-08 20:00:00
4.644539307124134,456.16766309562655,-456.16766309562655,22.418639051920394,-48.53348904443032,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1382096.5927733232,676061.1765707977,26344.47322994797,AL1_ASW91_L2_BLK_20250208_UNP_9999_999999_V02.cdf,2025-02-08 13:36:00
4.644539307124134,456.16766309562655,-456.16766309562655,13.809721635614226,-23.536493792081743,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1381595.9750453222,676139.4301134581,26067.929748267674,AL1_ASW91_L2_BLK_20250208_UNP_9999_999999_V02.cdf,2025-02-08 12:00:00
4.644539307124134,456.16766309562655,-456.16766309562655,11.653551830437864,-37.41082159691735,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1380971.8932450742,676230.9559725184,25721.923367357344,AL1_ASW91_L2_BLK_20250208_UNP_9999_999999_V02.cdf,2025-02-08 10:00:00
3.476572319826731,344.0128922612849,-344.0128922612849,9.29750997468522,-24.2961426541338,30.199220364543688,0.05277796427461081,344.48517333364293,26.82951385123236,1377572.4921813097,676608.4915636741,23812.505494761335,AL1_ASW91_L2_BLK_20250207_UNP_9999_999999_V02.cdf,2025-02-07 23:00:00
4.644539307124134,456.16766309562655,-456.16766309562655,20.387158391696204,5.2227276661242845,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1371469.553058923,676738.7359328395,20279.243656246465,AL1_ASW91_L2_BLK_20250207_UNP_9999_999999_V02.cdf,2025-02-07 02:48:00
4.123698560193806,462.91903567283924,-462.91903567283924,88.9884491008338,58.445605256176144,71.16736636708313,0.09001575115762578,468.014950561716,71.08547263696941,1367572.5575179334,676423.1693427234,17952.928133733145,AL1_ASW91_L2_BLK_20250206_UNP_9999_999999_V02.cdf,2025-02-06 13:36:00
4.123698560193806,462.91903567283924,-462.91903567283924,88.9884491008338,58.445605256176144,71.16736636708313,0.09001575115762578,468.014950561716,71.08547263696941,1367572.5575179334,676423.1693427234,17952.928133733145,AL1_ASW91_L2_BLK_20250206_UNP_9999_999999_V02.cdf,2025-02-06 13:36:00
4.644539307124134,456.16766309562655,-456.16766309562655,60.6436133438091,45.4177405450684,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1367518.9080878494,676416.5324755254,17920.52742073848,AL1_ASW91_L2_BLK_20250206_UNP_9999_999999_V02.cdf,2025-02-06 13:25:00
4.644539307124134,456.16766309562655,-456.16766309562655,46.49350813227713,38.28198232214732,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1366929.5962625996,676339.4344432771,17563.961230344987,AL1_ASW91_L2_BLK_20250206_UNP_9999_999999_V02.cdf,2025-02-06 11:24:00
4.785431137258835,397.06458124471106,-397.06458124471106,4.928795913949655,0.3169300620950402,43.580765611619476,0.20014526931894958,396.6480853958289,43.65037939945672,1364433.1955984265,675926.2225850458,16040.22662338974,AL1_ASW91_L2_BLK_20250206_UNP_9999_999999_V02.cdf,2025-02-06 02:48:00
3.815905002050833,399.85250574419024,-399.85250574419024,0.13525895312962063,-0.29570118267851636,43.69387029776771,0.16428820384880177,397.66273926129725,40.610337413143085,1364375.4533176823,675914.9817555881,16004.73151454534,AL1_ASW91_L2_BLK_20250206_UNP_9999_999999_V02.cdf,2025-02-06 02:36:00
5.268776089845361,387.0582978297227,-387.0582978297227,9.262764223293994,-20.116148937484432,44.02666091145042,0.17428336512273016,388.40599435120976,47.738294404996246,1363338.4536587454,675699.9377126928,15365.37344767362,AL1_ASW91_L2_BLK_20250205_UNP_9999_999999_V02.cdf,2025-02-05 23:00:00
5.1216455348757135,394.66340521912093,-394.66340521912093,9.935188162383403,-40.752844749043675,47.83182224270709,0.1601667148765388,392.84570068867816,54.74451605679348,1362821.606824704,675583.3771443708,15045.38260838329,AL1_ASW91_L2_BLK_20250205_UNP_9999_999999_V02.cdf,2025-02-05 21:12:00
5.055019733829494,391.4725025659506,-391.4725025659506,-0.6589619123581884,-18.211498580876512,39.21466866720616,0.1960520071376086,389.63208036245305,33.91380660041025,1361676.9029540254,675302.7495709063,14333.568673666929,AL1_ASW91_L2_BLK_20250205_UNP_9999_999999_V02.cdf,2025-02-05 17:12:00
4.644539307124134,456.16766309562655,-456.16766309562655,2.8735321873104667,-26.528876410923036,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1359969.4573975846,674825.8529463162,13264.047887824383,AL1_ASW91_L2_BLK_20250205_UNP_9999_999999_V02.cdf,2025-02-05 11:12:00
4.4364850702508685,451.25415227022796,-451.25415227022796,4.227012664010199,-34.62318464968718,62.69056740485902,0.10041501651296492,452.3784774642822,63.19073769557976,1358385.7636068035,674320.0783907474,12263.985045526997,AL1_ASW91_L2_BLK_20250205_UNP_9999_999999_V02.cdf,2025-02-05 05:36:00
4.22940054030923,388.283333503763,-388.283333503763,5.614343482833121,-32.07448823319418,44.039468668689096,0.1396926479284851,386.21244328749646,42.26168792068392,1358103.9289240132,674223.5920293499,12085.223897421974,AL1_ASW91_L2_BLK_20250205_UNP_9999_999999_V02.cdf,2025-02-05 04:36:00
2.3985049165188284,385.9674349519957,-385.9674349519957,5.498815376191213,-51.01968982572669,43.4722140362735,0.06809829099427993,386.35467519459235,44.25770658793038,1358047.9875359277,674204.206165742,12049.713681445794,AL1_ASW91_L2_BLK_20250205_UNP_9999_999999_V02.cdf,2025-02-05 04:24:00
3.1662203907401154,396.12295735862926,-396.12295735862926,2.50964067064289,-44.63525221180845,54.04495966752513,0.07819893307154656,392.674473721658,53.470646134040784,1357372.879035527,673964.1166973587,11620.449474213417,AL1_ASW91_L2_BLK_20250205_UNP_9999_999999_V02.cdf,2025-02-05 02:00:00
4.231724960838042,430.00477693969225,-430.00477693969225,-1.9796559804563352,-11.432907430254978,53.68004311369631,0.10099771063498841,430.6835684303309,52.01053398931762,1356026.9135066636,673452.6081387341,10763.746490735073,AL1_ASW91_L2_BLK_20250204_UNP_9999_999999_V02.cdf,2025-02-04 21:12:00
3.5255672757037604,408.59888098803685,-408.59888098803685,7.66000942141756,-16.71036121366628,45.12513932813625,0.0997331696117751,414.0875278243746,49.41509371501909,1354464.844160523,672800.2862699571,9759.891742351545,AL1_ASW91_L2_BLK_20250204_UNP_9999_999999_V02.cdf,2025-02-04 15:36:00
3.5255672757037604,408.59888098803685,-408.59888098803685,7.66000942141756,-16.71036121366628,45.12513932813625,0.0997331696117751,414.0875278243746,49.41509371501909,1354464.844160523,672800.2862699571,9759.891742351545,AL1_ASW91_L2_BLK_20250204_UNP_9999_999999_V02.cdf,2025-02-04 15:36:00
4.644539307124134,456.16766309562655,-456.16766309562655,4.80343790670083,-7.934466506767883,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1353464.7777971993,672349.978220407,9113.82504383939,AL1_ASW91_L2_BLK_20250204_UNP_9999_999999_V02.cdf,2025-02-04 12:00:00
2.88049695611138,435.438651492723,-435.438651492723,3.3632977109844995,21.047308461398462,54.04076486242861,0.04538633448859591,437.951749026419,57.01852796558173,1352412.4683101275,671848.3920393555,8431.288340736251,AL1_ASW91_L2_BLK_20250204_UNP_9999_999999_V02.cdf,2025-02-04 08:12:00
3.906682542973058,441.3516137195945,-441.3516137195945,39.82826696998147,22.342270137481723,56.71256409968074,0.058453796305142976,447.3475982384513,66.85427561126681,1352136.0904020334,671711.9164429902,8251.57960326517,AL1_ASW91_L2_BLK_20250204_UNP_9999_999999_V02.cdf,2025-02-04 07:12:00
